"Plot Title: 2373808"
"#","Date Time, GMT-07:00","Temp, C","RH, %","Batt, V","Coupler Detached","Coupler Attached","Stopped","End Of File"
1,08/25/10 11:18:04 AM,29.515,40.108,3.22,Logged,,,
2,08/25/10 11:48:04 AM,33.053,25.144,3.24,,,,
3,08/25/10 12:18:04 PM,35.075,19.983,3.24,,,,
4,08/25/10 12:48:04 PM,38.143,18.113,3.24,,,,
5,08/25/10 01:18:04 PM,38.812,16.667,3.24,,,,
6,08/25/10 01:48:04 PM,37.893,16.332,3.24,,,,
7,08/25/10 02:18:04 PM,37.535,16.387,3.24,,,,
8,08/25/10 02:48:04 PM,37.288,16.230,3.24,,,,
9,08/25/10 03:18:04 PM,37.261,15.071,3.22,,,,
10,08/25/10 03:48:04 PM,36.796,15.700,3.22,,,,
11,08/25/10 04:18:04 PM,36.092,14.511,3.22,,,,
12,08/25/10 04:48:04 PM,35.797,15.688,3.21,,,,
13,08/25/10 05:18:04 PM,35.128,17.164,3.21,,,,
14,08/25/10 05:48:04 PM,33.887,19.275,3.21,,,,
15,08/25/10 06:18:04 PM,32.924,20.778,3.19,,,,
16,08/25/10 06:48:04 PM,31.740,24.355,3.19,,,,
17,08/25/10 07:18:04 PM,30.495,26.249,3.19,,,,
18,08/25/10 07:48:04 PM,28.866,27.748,3.19,,,,
19,08/25/10 08:18:04 PM,27.112,36.666,3.19,,,,
20,08/25/10 08:48:04 PM,25.404,42.263,3.19,,,,
21,08/25/10 09:18:04 PM,24.122,42.672,3.19,,,,
22,08/25/10 09:48:04 PM,22.896,40.093,3.19,,,,
23,08/25/10 10:18:04 PM,21.987,45.070,3.18,,,,
24,08/25/10 10:48:04 PM,20.889,52.271,3.18,,,,
25,08/25/10 11:18:04 PM,20.174,53.262,3.16,,,,
26,08/25/10 11:48:04 PM,19.365,56.447,3.16,,,,
27,08/26/10 12:18:04 AM,18.628,55.631,3.16,,,,
28,08/26/10 12:48:04 AM,17.915,57.388,3.16,,,,
29,08/26/10 01:18:04 AM,17.082,60.851,3.14,,,,
30,08/26/10 01:48:04 AM,16.392,64.129,3.14,,,,
31,08/26/10 02:18:04 AM,15.796,65.205,3.14,,,,
32,08/26/10 02:48:04 AM,15.461,66.435,3.14,,,,
33,08/26/10 03:18:04 AM,14.840,68.995,3.13,,,,
34,08/26/10 03:48:04 AM,14.314,70.822,3.13,,,,
35,08/26/10 04:18:04 AM,13.738,72.250,3.14,,,,
36,08/26/10 04:48:04 AM,13.257,73.880,3.14,,,,
37,08/26/10 05:18:04 AM,13.016,74.535,3.14,,,,
38,08/26/10 05:48:04 AM,12.461,76.070,3.14,,,,
39,08/26/10 06:18:04 AM,12.098,77.520,3.14,,,,
40,08/26/10 06:48:04 AM,11.734,78.325,3.14,,,,
41,08/26/10 07:18:04 AM,11.613,78.683,3.13,,,,
42,08/26/10 07:48:04 AM,11.613,78.985,3.13,,,,
43,08/26/10 08:18:04 AM,12.389,76.556,3.13,,,,
44,08/26/10 08:48:04 AM,13.666,73.171,3.13,,,,
45,08/26/10 09:18:04 AM,15.652,67.491,3.14,,,,
46,08/26/10 09:48:04 AM,18.200,57.857,3.14,,,,
47,08/26/10 10:18:04 AM,20.650,53.982,3.16,,,,
48,08/26/10 10:48:04 AM,22.561,50.236,3.16,,,,
49,08/26/10 11:18:04 AM,23.809,48.111,3.16,,,,
50,08/26/10 11:48:04 AM,25.963,40.357,3.19,,,,
51,08/26/10 12:18:04 PM,26.965,39.970,3.21,,,,
52,08/26/10 12:48:04 PM,30.646,31.454,3.21,,,,
53,08/26/10 01:18:04 PM,29.640,32.559,3.21,,,,
54,08/26/10 01:48:04 PM,28.791,30.820,3.21,,,,
55,08/26/10 02:18:04 PM,28.270,30.368,3.21,,,,
56,08/26/10 02:48:04 PM,28.097,29.740,3.21,,,,
57,08/26/10 03:18:04 PM,28.667,27.939,3.21,,,,
58,08/26/10 03:48:04 PM,28.369,27.435,3.21,,,,
59,08/26/10 04:18:04 PM,28.023,27.580,3.21,,,,
60,08/26/10 04:48:04 PM,27.776,28.827,3.21,,,,
61,08/26/10 05:18:04 PM,26.793,32.411,3.21,,,,
62,08/26/10 05:48:04 PM,25.453,34.003,3.21,,,,
63,08/26/10 06:18:04 PM,24.847,35.647,3.21,,,,
64,08/26/10 06:48:04 PM,24.171,37.700,3.21,,,,
65,08/26/10 07:18:04 PM,23.016,40.106,3.21,,,,
66,08/26/10 07:48:04 PM,21.819,43.378,3.21,,,,
67,08/26/10 08:18:04 PM,20.960,46.414,3.19,,,,
68,08/26/10 08:48:04 PM,20.055,49.526,3.19,,,,
69,08/26/10 09:18:04 PM,19.151,52.279,3.19,,,,
